ss,proc,rc,inhib,validity,acc,rt
3260,VisualAnalogy,2,yes,invalid,1,3396
3260,VisualAnalogy,1,yes,valid,1,5705
3260,VisualAnalogy,2,no,valid,1,7612
3260,VisualAnalogy,1,yes,valid,1,2397
3260,VisualAnalogy,1,yes,valid,1,2889
3260,VisualAnalogy,1,yes,invalid,1,2744
3260,VisualAnalogy,2,no,valid,1,3722
3260,VisualAnalogy,2,yes,valid,1,8191
3260,VisualAnalogy,2,yes,invalid,1,2971
3260,VisualAnalogy,2,no,valid,1,3930
3260,VisualAnalogy,2,yes,invalid,1,5034
3260,VisualAnalogy,2,yes,valid,1,5991
3260,VisualAnalogy,2,yes,valid,1,4674
3260,VisualAnalogy,2,no,valid,1,5416
3260,VisualAnalogy,1,no,valid,1,2736
3260,VisualAnalogy,1,yes,invalid,1,2831
3260,VisualAnalogy,1,yes,valid,1,3585
3260,VisualAnalogy,2,yes,invalid,1,5995
3260,VisualAnalogy,1,yes,valid,1,3624
3260,VisualAnalogy,1,yes,valid,1,3530
3260,VisualAnalogy,2,yes,invalid,1,5545
3260,VisualAnalogy,2,yes,valid,1,6524
3260,VisualAnalogy,1,yes,invalid,1,3794
3260,VisualAnalogy,1,no,valid,1,2500
3260,VisualAnalogy,1,yes,invalid,1,2371
3260,VisualAnalogy,1,yes,valid,1,2298
3260,VisualAnalogy,2,yes,valid,1,5457
3260,VisualAnalogy,2,yes,valid,1,4865
3260,VisualAnalogy,2,yes,invalid,1,5468
3260,VisualAnalogy,1,no,valid,1,2143
3260,VisualAnalogy,1,yes,invalid,1,3304
3260,VisualAnalogy,1,yes,invalid,0,3898
3260,VisualAnalogy,1,yes,invalid,1,3922
3260,VisualAnalogy,1,yes,valid,1,2479
3260,VisualAnalogy,2,no,valid,1,4763
3260,VisualAnalogy,1,no,valid,1,5472
3260,VisualAnalogy,2,yes,valid,1,7666
3260,VisualAnalogy,2,no,valid,1,4686
3260,VisualAnalogy,1,yes,valid,1,2435
3260,VisualAnalogy,2,no,valid,1,5448
3260,VisualAnalogy,1,no,valid,1,2152
3260,VisualAnalogy,2,yes,invalid,1,4065
3260,VisualAnalogy,2,no,valid,1,7900
3260,VisualAnalogy,1,no,valid,1,2375
3260,VisualAnalogy,1,no,valid,1,2153
3260,VisualAnalogy,2,yes,valid,1,5074
3260,VisualAnalogy,2,yes,valid,1,4055
3260,VisualAnalogy,1,yes,invalid,1,2495
3260,VisualAnalogy,1,yes,valid,1,3390
3260,VisualAnalogy,1,no,valid,1,2256
3260,VisualAnalogy,1,yes,valid,1,2719
3260,VisualAnalogy,1,yes,valid,1,3099
3260,VisualAnalogy,1,yes,valid,1,2643
3260,VisualAnalogy,2,no,valid,1,5311
3260,VisualAnalogy,2,no,valid,1,4226
3260,VisualAnalogy,2,yes,valid,1,6092
3260,VisualAnalogy,1,yes,valid,0,4013
3260,VisualAnalogy,2,yes,valid,1,6572
3260,VisualAnalogy,1,no,valid,1,4413
3260,VisualAnalogy,1,yes,invalid,1,2541
3260,VisualAnalogy,2,no,valid,1,6004
3260,VisualAnalogy,1,yes,invalid,1,2833
3260,VisualAnalogy,2,no,valid,1,7746
3260,VisualAnalogy,2,yes,invalid,1,7870
3260,VisualAnalogy,1,yes,valid,1,3698
3260,VisualAnalogy,1,yes,invalid,1,3201
3260,VisualAnalogy,1,no,valid,1,2702
3260,VisualAnalogy,2,yes,valid,1,6552
3260,VisualAnalogy,2,no,valid,1,5667
3260,VisualAnalogy,1,no,valid,1,1902
3260,VisualAnalogy,1,no,valid,1,1991
3260,VisualAnalogy,2,yes,invalid,1,2977
3260,VisualAnalogy,2,yes,invalid,1,7200
3260,VisualAnalogy,2,yes,invalid,1,5070
3260,VisualAnalogy,1,yes,invalid,1,3073
3260,VisualAnalogy,2,yes,valid,1,5427
3260,VisualAnalogy,2,no,valid,1,7326
3260,VisualAnalogy,1,yes,invalid,1,2244
3260,VisualAnalogy,2,yes,invalid,1,5311
3260,VisualAnalogy,2,yes,invalid,0,5922
3260,VisualAnalogy,1,yes,invalid,1,3056
3260,VisualAnalogy,1,yes,invalid,1,3136
3260,VisualAnalogy,2,yes,invalid,1,3711
3260,VisualAnalogy,1,yes,invalid,1,3761
3260,VisualAnalogy,1,no,valid,1,5150
3260,VisualAnalogy,2,yes,invalid,1,2993
3260,VisualAnalogy,2,yes,valid,1,6659
3260,VisualAnalogy,2,yes,invalid,0,8626
3260,VisualAnalogy,1,yes,valid,1,6766
3260,VisualAnalogy,1,no,valid,1,6967
3260,VisualAnalogy,1,yes,invalid,1,2840
3260,VisualAnalogy,1,no,valid,1,3708
3260,VisualAnalogy,2,yes,valid,1,6174
3260,VisualAnalogy,2,no,valid,1,7599
3260,VisualAnalogy,1,yes,valid,1,3565
3260,VisualAnalogy,2,yes,valid,1,5506
3260,VisualAnalogy,2,yes,invalid,1,6013
3260,VisualAnalogy,2,no,valid,1,6381
3260,VisualAnalogy,1,yes,valid,1,2552
3260,VisualAnalogy,1,yes,valid,1,2098
3260,VisualAnalogy,2,no,valid,1,7089
3260,VisualAnalogy,2,yes,invalid,1,11513
3260,VisualAnalogy,2,no,valid,1,5272
3260,VisualAnalogy,1,yes,invalid,1,3539
3260,VisualAnalogy,2,yes,valid,1,5539
3260,VisualAnalogy,2,yes,valid,1,5683
3260,VisualAnalogy,2,no,valid,1,5312
3260,VisualAnalogy,1,yes,valid,1,1507
3260,VisualAnalogy,2,yes,invalid,1,5324
3260,VisualAnalogy,1,no,valid,1,4370
3260,VisualAnalogy,2,no,valid,1,7866
3260,VisualAnalogy,1,no,valid,1,2189
3260,VisualAnalogy,1,yes,invalid,1,3455
3260,VisualAnalogy,2,yes,valid,1,5534
3260,VisualAnalogy,1,yes,valid,1,2623
3260,VisualAnalogy,1,no,valid,1,3032
3322,VisualAnalogy,1,yes,valid,1,823
3322,VisualAnalogy,1,no,valid,1,2488
3322,VisualAnalogy,2,no,valid,1,2087
3322,VisualAnalogy,2,yes,invalid,0,1988
3322,VisualAnalogy,2,no,valid,0,1117
3322,VisualAnalogy,2,yes,valid,1,2025
3322,VisualAnalogy,1,no,valid,1,2203
3322,VisualAnalogy,1,no,valid,0,3215
3322,VisualAnalogy,1,no,valid,1,2910
3322,VisualAnalogy,1,yes,valid,1,1567
3322,VisualAnalogy,2,no,valid,0,1635
3322,VisualAnalogy,1,yes,invalid,0,2615
3322,VisualAnalogy,2,yes,valid,1,2014
3322,VisualAnalogy,1,yes,invalid,1,2429
3322,VisualAnalogy,2,yes,valid,1,2319
3322,VisualAnalogy,1,no,valid,0,1371
3322,VisualAnalogy,1,yes,valid,1,1290
3322,VisualAnalogy,2,no,valid,0,1065
3322,VisualAnalogy,1,yes,invalid,0,2730
3322,VisualAnalogy,1,no,valid,0,1417
3322,VisualAnalogy,2,yes,valid,1,896
3322,VisualAnalogy,1,yes,valid,1,1246
3322,VisualAnalogy,2,no,valid,0,1538
3322,VisualAnalogy,2,no,valid,0,1233
3322,VisualAnalogy,2,yes,invalid,1,1042
3322,VisualAnalogy,2,yes,valid,1,1822
3322,VisualAnalogy,2,yes,invalid,1,1095
3322,VisualAnalogy,2,yes,invalid,0,4270
3322,VisualAnalogy,2,yes,invalid,0,1936
3322,VisualAnalogy,1,yes,invalid,1,2911
3322,VisualAnalogy,2,yes,invalid,1,1441
3322,VisualAnalogy,1,yes,invalid,1,3021
3322,VisualAnalogy,1,yes,valid,1,2948
3322,VisualAnalogy,2,yes,valid,0,974
3322,VisualAnalogy,1,yes,valid,0,1149
3322,VisualAnalogy,1,yes,invalid,1,990
3322,VisualAnalogy,2,no,valid,0,1354
3322,VisualAnalogy,2,yes,invalid,0,3075
3322,VisualAnalogy,1,yes,valid,0,2920
3322,VisualAnalogy,1,yes,invalid,0,3644
3322,VisualAnalogy,2,yes,valid,0,1281
3322,VisualAnalogy,1,yes,invalid,0,3037
3322,VisualAnalogy,2,yes,invalid,1,1066
3322,VisualAnalogy,1,yes,invalid,1,2234
3322,VisualAnalogy,2,no,valid,0,1380
3322,VisualAnalogy,2,yes,valid,0,5554
3322,VisualAnalogy,2,no,valid,0,1016
3322,VisualAnalogy,2,yes,valid,0,1262
3322,VisualAnalogy,1,yes,valid,1,1848
3322,VisualAnalogy,1,no,valid,0,1172
3322,VisualAnalogy,1,yes,valid,1,2618
3322,VisualAnalogy,2,yes,invalid,0,1777
3322,VisualAnalogy,2,yes,invalid,1,1744
3322,VisualAnalogy,1,no,valid,0,650
3322,VisualAnalogy,2,yes,valid,1,1960
3322,VisualAnalogy,2,no,valid,0,1628
3322,VisualAnalogy,1,no,valid,0,1310
3322,VisualAnalogy,1,no,valid,1,1183
3322,VisualAnalogy,1,yes,invalid,0,2120
3322,VisualAnalogy,1,yes,valid,1,2204
3322,VisualAnalogy,2,yes,invalid,1,1121
3322,VisualAnalogy,1,yes,valid,0,1581
3322,VisualAnalogy,1,yes,valid,1,1459
3322,VisualAnalogy,2,no,valid,0,914
3322,VisualAnalogy,1,yes,invalid,1,1987
3322,VisualAnalogy,1,no,valid,0,2141
3322,VisualAnalogy,2,no,valid,0,1156
3322,VisualAnalogy,1,no,valid,1,1752
3322,VisualAnalogy,2,yes,valid,0,1233
3322,VisualAnalogy,2,yes,valid,0,818
3322,VisualAnalogy,2,yes,invalid,0,2065
3322,VisualAnalogy,1,yes,invalid,1,1018
3322,VisualAnalogy,2,yes,invalid,1,450
3322,VisualAnalogy,2,yes,valid,0,969
3322,VisualAnalogy,2,yes,valid,1,405
3322,VisualAnalogy,1,yes,invalid,0,32
3322,VisualAnalogy,1,yes,valid,1,753
3322,VisualAnalogy,2,no,valid,0,354
3322,VisualAnalogy,1,yes,valid,1,1395
3322,VisualAnalogy,1,no,valid,0,2532
3322,VisualAnalogy,1,yes,invalid,0,1883
3322,VisualAnalogy,1,yes,valid,0,943
3322,VisualAnalogy,2,yes,valid,0,1208
3322,VisualAnalogy,2,no,valid,0,724
3322,VisualAnalogy,1,yes,invalid,0,2320
3322,VisualAnalogy,2,yes,invalid,1,876
3322,VisualAnalogy,2,yes,invalid,1,840
3322,VisualAnalogy,2,yes,invalid,0,2203
3322,VisualAnalogy,1,yes,invalid,1,1408
3322,VisualAnalogy,1,yes,valid,0,2692
3322,VisualAnalogy,2,yes,invalid,1,1499
3322,VisualAnalogy,2,yes,invalid,1,1762
3322,VisualAnalogy,1,yes,invalid,0,2910
3322,VisualAnalogy,1,no,valid,0,512
3322,VisualAnalogy,2,yes,valid,0,769
3322,VisualAnalogy,1,no,valid,1,279
3322,VisualAnalogy,2,no,valid,0,683
3322,VisualAnalogy,1,yes,valid,0,1022
3322,VisualAnalogy,1,no,valid,0,2216
3322,VisualAnalogy,1,yes,invalid,0,1918
3322,VisualAnalogy,1,no,valid,0,555
3322,VisualAnalogy,1,yes,valid,1,3092
3322,VisualAnalogy,2,no,valid,0,571
3322,VisualAnalogy,2,no,valid,0,1657
3322,VisualAnalogy,2,no,valid,1,2608
3322,VisualAnalogy,2,yes,valid,0,1029
3322,VisualAnalogy,1,no,valid,0,974
3322,VisualAnalogy,2,yes,valid,1,1932
3322,VisualAnalogy,2,yes,valid,0,1270
3322,VisualAnalogy,2,no,valid,1,1583
3322,VisualAnalogy,1,no,valid,0,1161
3322,VisualAnalogy,1,no,valid,1,3837
3322,VisualAnalogy,2,yes,invalid,0,1417
3322,VisualAnalogy,1,yes,invalid,0,1392
3322,VisualAnalogy,2,no,valid,1,1441
3322,VisualAnalogy,2,yes,valid,0,1469
3322,VisualAnalogy,1,yes,valid,0,1343
3322,VisualAnalogy,1,yes,invalid,0,2407
3322,VisualAnalogy,1,no,valid,0,1459
3322,VisualAnalogy,1,no,valid,0,1074
3322,VisualAnalogy,2,yes,invalid,0,915
3322,VisualAnalogy,1,yes,valid,1,2343
3322,VisualAnalogy,2,no,valid,1,2777
3322,VisualAnalogy,1,yes,valid,0,1024
3322,VisualAnalogy,1,yes,valid,1,617
3322,VisualAnalogy,2,yes,valid,0,864
3322,VisualAnalogy,1,yes,valid,0,489
3322,VisualAnalogy,2,no,valid,1,2119
3322,VisualAnalogy,2,no,valid,1,859
3322,VisualAnalogy,2,yes,valid,0,530
3322,VisualAnalogy,1,yes,invalid,0,1496
3322,VisualAnalogy,1,no,valid,1,1807
3322,VisualAnalogy,1,yes,invalid,1,979
3322,VisualAnalogy,1,yes,valid,0,1009
3322,VisualAnalogy,2,yes,invalid,0,2808
3322,VisualAnalogy,2,yes,valid,0,1703
3322,VisualAnalogy,1,no,valid,1,1161
3322,VisualAnalogy,2,yes,invalid,1,1068
3322,VisualAnalogy,1,yes,invalid,0,670
3322,VisualAnalogy,2,yes,invalid,0,767
3322,VisualAnalogy,2,yes,valid,1,579
3322,VisualAnalogy,2,no,valid,0,689
3322,VisualAnalogy,2,yes,invalid,0,759
3322,VisualAnalogy,1,yes,invalid,0,747
3441,VisualAnalogy,2,yes,invalid,1,7336
3441,VisualAnalogy,2,yes,valid,1,4689
3441,VisualAnalogy,2,yes,invalid,1,2168
3441,VisualAnalogy,1,yes,invalid,1,2855
3441,VisualAnalogy,2,no,valid,1,4447
3441,VisualAnalogy,1,yes,valid,1,2580
3441,VisualAnalogy,1,no,valid,1,2243
3441,VisualAnalogy,1,no,valid,1,4383
3441,VisualAnalogy,1,yes,valid,1,3370
3441,VisualAnalogy,2,no,valid,1,4633
3441,VisualAnalogy,2,yes,invalid,1,5891
3441,VisualAnalogy,1,yes,invalid,1,2107
3441,VisualAnalogy,1,no,valid,1,2029
3441,VisualAnalogy,2,no,valid,1,7950
3441,VisualAnalogy,2,yes,valid,1,5058
3441,VisualAnalogy,1,yes,invalid,1,3810
3441,VisualAnalogy,2,yes,valid,1,8538
3441,VisualAnalogy,1,no,valid,1,3603
3441,VisualAnalogy,2,yes,invalid,1,5552
3441,VisualAnalogy,1,yes,invalid,1,5475
3441,VisualAnalogy,2,no,valid,0,7223
3441,VisualAnalogy,2,yes,valid,1,2603
3441,VisualAnalogy,1,yes,valid,1,4719
3441,VisualAnalogy,2,yes,invalid,1,3708
3441,VisualAnalogy,1,yes,valid,0,5583
3441,VisualAnalogy,2,yes,invalid,1,5609
3441,VisualAnalogy,2,no,valid,1,11370
3441,VisualAnalogy,1,no,valid,1,5500
3441,VisualAnalogy,2,yes,valid,1,5236
3441,VisualAnalogy,2,no,valid,1,7786
3441,VisualAnalogy,1,yes,invalid,1,3852
3441,VisualAnalogy,1,yes,invalid,1,2492
3441,VisualAnalogy,1,no,valid,1,3883
3441,VisualAnalogy,1,yes,valid,1,4912
3441,VisualAnalogy,1,yes,valid,1,6291
3441,VisualAnalogy,2,yes,valid,1,7627
3441,VisualAnalogy,1,no,valid,1,3717
3441,VisualAnalogy,1,yes,valid,1,2282
3441,VisualAnalogy,1,yes,valid,1,2766
3441,VisualAnalogy,2,no,valid,1,3233
3441,VisualAnalogy,1,yes,invalid,1,3974
3441,VisualAnalogy,1,no,valid,1,4174
3441,VisualAnalogy,2,no,valid,1,5453
3441,VisualAnalogy,2,yes,invalid,1,2654
3441,VisualAnalogy,2,yes,valid,1,5021
3441,VisualAnalogy,1,yes,valid,0,8840
3441,VisualAnalogy,1,yes,invalid,1,6782
3441,VisualAnalogy,2,yes,valid,1,5322
3441,VisualAnalogy,1,yes,invalid,1,4319
3441,VisualAnalogy,2,no,valid,1,7692
3441,VisualAnalogy,1,no,valid,1,5468
3441,VisualAnalogy,2,yes,invalid,1,1759
3441,VisualAnalogy,2,yes,valid,1,3851
3441,VisualAnalogy,1,yes,valid,0,6283
3441,VisualAnalogy,1,yes,invalid,1,3265
3441,VisualAnalogy,1,no,valid,1,2443
3441,VisualAnalogy,2,yes,invalid,1,2927
3441,VisualAnalogy,2,yes,valid,1,5940
3441,VisualAnalogy,2,yes,valid,1,4452
3441,VisualAnalogy,2,yes,valid,1,6380
3441,VisualAnalogy,2,no,valid,1,6340
3441,VisualAnalogy,2,no,valid,1,5606
3441,VisualAnalogy,2,yes,invalid,0,5911
3441,VisualAnalogy,1,no,valid,1,8050
3441,VisualAnalogy,1,yes,invalid,1,2843
3441,VisualAnalogy,1,yes,valid,1,4143
3441,VisualAnalogy,1,yes,invalid,0,2954
3441,VisualAnalogy,1,yes,valid,1,2852
3441,VisualAnalogy,2,yes,invalid,1,5099
3441,VisualAnalogy,1,no,valid,1,4147
3441,VisualAnalogy,2,yes,invalid,1,4429
3441,VisualAnalogy,2,no,valid,1,4512
3441,VisualAnalogy,2,yes,valid,1,6970
3441,VisualAnalogy,1,yes,invalid,1,3563
3441,VisualAnalogy,2,no,valid,1,4608
3441,VisualAnalogy,1,yes,invalid,1,2408
3441,VisualAnalogy,2,yes,invalid,0,4404
3441,VisualAnalogy,1,no,valid,1,3313
3441,VisualAnalogy,2,yes,invalid,1,8227
3441,VisualAnalogy,2,no,valid,1,5343
3441,VisualAnalogy,1,no,valid,1,3033
3441,VisualAnalogy,1,no,valid,1,2003
3441,VisualAnalogy,2,yes,invalid,1,4319
3441,VisualAnalogy,2,yes,invalid,0,5388
3441,VisualAnalogy,1,yes,invalid,1,5855
3441,VisualAnalogy,2,yes,valid,1,7344
3441,VisualAnalogy,2,yes,valid,1,4123
3441,VisualAnalogy,2,yes,invalid,1,5600
3441,VisualAnalogy,2,no,valid,1,6702
3441,VisualAnalogy,1,no,valid,1,7721
3441,VisualAnalogy,1,no,valid,1,2815
3441,VisualAnalogy,1,no,valid,1,1759
3441,VisualAnalogy,1,yes,valid,1,2938
3441,VisualAnalogy,1,yes,valid,1,1553
3441,VisualAnalogy,2,no,valid,1,4738
3441,VisualAnalogy,1,yes,invalid,0,4658
3441,VisualAnalogy,1,yes,valid,1,5090
3441,VisualAnalogy,1,yes,valid,1,4202
3441,VisualAnalogy,2,yes,valid,1,2975
3441,VisualAnalogy,2,yes,valid,1,4639
3441,VisualAnalogy,2,yes,valid,1,4284
3441,VisualAnalogy,1,yes,invalid,1,3313
3441,VisualAnalogy,2,yes,invalid,1,5987
3441,VisualAnalogy,1,yes,invalid,1,1902
3441,VisualAnalogy,2,no,valid,0,7368
3441,VisualAnalogy,1,yes,valid,1,2407
3441,VisualAnalogy,2,no,valid,1,3572
3441,VisualAnalogy,1,yes,valid,1,2363
3441,VisualAnalogy,1,yes,invalid,1,4436
3441,VisualAnalogy,2,yes,invalid,1,6697
3441,VisualAnalogy,2,yes,invalid,1,4914
3441,VisualAnalogy,2,no,valid,1,6036
3441,VisualAnalogy,2,yes,valid,0,9081
3441,VisualAnalogy,2,yes,valid,1,4368
3441,VisualAnalogy,1,yes,valid,1,2216
3441,VisualAnalogy,1,no,valid,1,2415
3441,VisualAnalogy,2,yes,valid,1,4462
3441,VisualAnalogy,1,yes,invalid,1,7656
3441,VisualAnalogy,2,no,valid,1,5137
3441,VisualAnalogy,2,no,valid,1,4209
3441,VisualAnalogy,1,no,valid,1,8809
3441,VisualAnalogy,1,yes,invalid,1,3882
3441,VisualAnalogy,2,no,valid,1,3054
3441,VisualAnalogy,2,no,valid,1,3421
3441,VisualAnalogy,2,yes,invalid,1,4104
3441,VisualAnalogy,1,no,valid,1,2522
3441,VisualAnalogy,1,yes,valid,1,3358
3441,VisualAnalogy,2,yes,invalid,1,6251
3441,VisualAnalogy,2,no,valid,1,5132
3441,VisualAnalogy,1,yes,valid,1,2844
3441,VisualAnalogy,2,yes,invalid,1,4096
3441,VisualAnalogy,2,yes,valid,1,3792
3441,VisualAnalogy,2,yes,invalid,1,5074
3441,VisualAnalogy,1,no,valid,1,10647
3441,VisualAnalogy,1,yes,invalid,1,5497
3441,VisualAnalogy,1,yes,invalid,1,2625
3441,VisualAnalogy,2,yes,valid,1,5883
3441,VisualAnalogy,1,yes,valid,1,5824
3441,VisualAnalogy,2,yes,valid,1,7547
3441,VisualAnalogy,1,yes,invalid,1,3135
3441,VisualAnalogy,1,yes,valid,1,6478
3441,VisualAnalogy,1,no,valid,1,3692
3441,VisualAnalogy,1,yes,valid,1,1804
3441,VisualAnalogy,1,no,valid,1,1552
3443,VisualAnalogy,2,yes,valid,1,4641
3443,VisualAnalogy,1,no,valid,1,4030
3443,VisualAnalogy,2,yes,valid,0,9344
3443,VisualAnalogy,2,yes,invalid,1,4348
3443,VisualAnalogy,1,yes,valid,1,3215
3443,VisualAnalogy,2,yes,invalid,0,5998
3443,VisualAnalogy,2,yes,invalid,0,6556
3443,VisualAnalogy,1,no,valid,1,5626
3443,VisualAnalogy,1,yes,invalid,0,7117
3443,VisualAnalogy,1,yes,valid,0,6378
3443,VisualAnalogy,1,yes,valid,1,4738
3443,VisualAnalogy,1,yes,valid,0,3218
3443,VisualAnalogy,2,no,valid,0,4129
3443,VisualAnalogy,2,yes,valid,1,8089
3443,VisualAnalogy,2,no,valid,1,3946
3443,VisualAnalogy,1,yes,valid,1,4380
3443,VisualAnalogy,2,no,valid,1,3556
3443,VisualAnalogy,1,no,valid,1,2793
3443,VisualAnalogy,1,no,valid,1,3955
3443,VisualAnalogy,2,yes,invalid,0,3544
3443,VisualAnalogy,1,yes,invalid,0,2378
3443,VisualAnalogy,1,yes,invalid,0,1665
3443,VisualAnalogy,2,yes,invalid,0,5258
3443,VisualAnalogy,2,yes,valid,1,5170
3443,VisualAnalogy,1,yes,valid,1,3754
3443,VisualAnalogy,2,yes,valid,1,2997
3443,VisualAnalogy,2,yes,valid,1,3224
3443,VisualAnalogy,2,no,valid,0,3194
3443,VisualAnalogy,2,no,valid,1,5207
3443,VisualAnalogy,1,yes,invalid,0,2167
3443,VisualAnalogy,2,no,valid,1,3091
3443,VisualAnalogy,1,yes,invalid,0,1707
3443,VisualAnalogy,2,yes,invalid,0,444
3443,VisualAnalogy,1,no,valid,1,2080
3443,VisualAnalogy,1,no,valid,1,1564
3443,VisualAnalogy,1,yes,invalid,0,3088
3443,VisualAnalogy,1,no,valid,0,1930
3443,VisualAnalogy,2,no,valid,0,3737
3443,VisualAnalogy,2,yes,invalid,0,3473
3443,VisualAnalogy,2,no,valid,0,1763
3443,VisualAnalogy,1,no,valid,0,1583
3443,VisualAnalogy,1,yes,invalid,1,2136
3443,VisualAnalogy,1,yes,invalid,1,3167
3443,VisualAnalogy,2,yes,valid,0,1220
3443,VisualAnalogy,1,yes,valid,0,1922
3443,VisualAnalogy,1,yes,valid,0,4094
3443,VisualAnalogy,2,yes,invalid,0,2493
3443,VisualAnalogy,2,yes,valid,0,6013
3443,VisualAnalogy,2,yes,valid,0,4189
3443,VisualAnalogy,1,yes,valid,0,2655
3443,VisualAnalogy,2,no,valid,0,2030
3443,VisualAnalogy,1,yes,valid,0,4864
3443,VisualAnalogy,1,no,valid,0,2395
3443,VisualAnalogy,2,yes,valid,0,2196
3443,VisualAnalogy,2,no,valid,0,2185
3443,VisualAnalogy,2,no,valid,0,2058
3443,VisualAnalogy,1,no,valid,0,4545
3443,VisualAnalogy,1,no,valid,0,2748
3443,VisualAnalogy,1,yes,invalid,0,4413
3443,VisualAnalogy,1,yes,valid,1,4509
3443,VisualAnalogy,2,yes,valid,0,4368
3443,VisualAnalogy,2,yes,invalid,0,6599
3443,VisualAnalogy,1,no,valid,1,2796
3443,VisualAnalogy,1,yes,invalid,1,2089
3443,VisualAnalogy,1,yes,invalid,1,3912
3443,VisualAnalogy,1,yes,invalid,0,6338
3443,VisualAnalogy,1,yes,valid,1,2595
3443,VisualAnalogy,2,no,valid,1,6839
3443,VisualAnalogy,2,yes,invalid,0,3389
3443,VisualAnalogy,2,yes,invalid,0,2079
3443,VisualAnalogy,2,yes,valid,1,4315
3443,VisualAnalogy,2,yes,invalid,0,808
3443,VisualAnalogy,2,no,valid,1,4508
3443,VisualAnalogy,1,yes,valid,1,1647
3443,VisualAnalogy,1,yes,invalid,1,3603
3443,VisualAnalogy,2,yes,invalid,1,3088
3443,VisualAnalogy,1,no,valid,1,1940
3443,VisualAnalogy,2,no,valid,1,4418
3443,VisualAnalogy,2,yes,valid,1,5506
3443,VisualAnalogy,1,yes,valid,1,1837
3443,VisualAnalogy,2,yes,invalid,1,6057
3443,VisualAnalogy,2,yes,valid,1,4993
3443,VisualAnalogy,1,yes,invalid,0,2916
3443,VisualAnalogy,1,no,valid,1,2153
3443,VisualAnalogy,2,yes,invalid,0,2866
3443,VisualAnalogy,1,no,valid,1,2300
3443,VisualAnalogy,1,yes,valid,1,2595
3443,VisualAnalogy,1,no,valid,1,1272
3443,VisualAnalogy,2,no,valid,1,3969
3443,VisualAnalogy,2,yes,invalid,0,3048
3443,VisualAnalogy,2,yes,invalid,0,2104
3443,VisualAnalogy,1,yes,valid,1,505
3443,VisualAnalogy,2,yes,valid,0,5466
3443,VisualAnalogy,1,yes,invalid,1,4125
3443,VisualAnalogy,1,yes,invalid,0,2258
3443,VisualAnalogy,1,yes,invalid,0,5008
3443,VisualAnalogy,1,no,valid,1,3080
3443,VisualAnalogy,1,yes,valid,1,4861
3443,VisualAnalogy,1,yes,valid,1,1895
3443,VisualAnalogy,2,no,valid,0,3105
3443,VisualAnalogy,2,yes,valid,0,9467
3443,VisualAnalogy,2,yes,valid,1,4431
3443,VisualAnalogy,2,no,valid,1,5586
3443,VisualAnalogy,2,yes,invalid,0,2060
3443,VisualAnalogy,1,no,valid,1,2979
3443,VisualAnalogy,2,yes,valid,1,3427
3443,VisualAnalogy,1,yes,invalid,0,3917
3443,VisualAnalogy,2,no,valid,1,1498
3443,VisualAnalogy,2,no,valid,1,6648
3443,VisualAnalogy,2,yes,valid,1,3272
3443,VisualAnalogy,2,yes,invalid,0,4210
3443,VisualAnalogy,1,yes,invalid,0,1514
3443,VisualAnalogy,1,yes,valid,1,3219
3443,VisualAnalogy,2,no,valid,1,5346
3443,VisualAnalogy,2,yes,valid,0,5885
3443,VisualAnalogy,2,yes,valid,1,2691
3443,VisualAnalogy,1,no,valid,1,2042
3443,VisualAnalogy,2,yes,invalid,0,4206
3443,VisualAnalogy,2,no,valid,1,3923
3443,VisualAnalogy,2,yes,valid,1,5536
3443,VisualAnalogy,1,yes,invalid,1,2080
3443,VisualAnalogy,2,yes,valid,1,6253
3443,VisualAnalogy,1,yes,valid,1,1437
3443,VisualAnalogy,2,no,valid,1,2153
3443,VisualAnalogy,1,no,valid,1,2835
3443,VisualAnalogy,1,yes,valid,1,5749
3443,VisualAnalogy,2,yes,valid,1,5503
3443,VisualAnalogy,1,no,valid,1,4969
3443,VisualAnalogy,2,yes,invalid,0,4121
3443,VisualAnalogy,2,no,valid,1,6158
3443,VisualAnalogy,2,no,valid,1,4076
3443,VisualAnalogy,1,yes,invalid,0,1689
3443,VisualAnalogy,2,yes,invalid,0,3256
3443,VisualAnalogy,1,no,valid,1,2671
3443,VisualAnalogy,1,yes,invalid,0,2241
3443,VisualAnalogy,2,yes,invalid,0,2573
3443,VisualAnalogy,1,yes,invalid,0,3884
3443,VisualAnalogy,1,yes,valid,1,1969
3443,VisualAnalogy,1,yes,valid,0,2872
3443,VisualAnalogy,2,yes,invalid,0,3186
3443,VisualAnalogy,1,yes,valid,1,2044
3443,VisualAnalogy,1,yes,invalid,1,4496
3443,VisualAnalogy,1,no,valid,1,2192
3443,VisualAnalogy,1,no,valid,1,2162
3595,VisualAnalogy,2,no,valid,1,2326
3595,VisualAnalogy,2,yes,valid,1,6306
3595,VisualAnalogy,2,no,valid,1,3214
3595,VisualAnalogy,1,yes,invalid,1,4013
3595,VisualAnalogy,2,yes,invalid,1,5708
3595,VisualAnalogy,1,yes,invalid,0,7966
3595,VisualAnalogy,1,yes,invalid,1,6312
3595,VisualAnalogy,1,yes,invalid,1,4723
3595,VisualAnalogy,1,no,valid,0,3664
3595,VisualAnalogy,2,no,valid,1,9162
3595,VisualAnalogy,1,yes,valid,0,2369
3595,VisualAnalogy,1,yes,valid,1,5320
